candidate_id,run_id,bundle_id,cell_id,period_role,attempt_id,report_parse_status,missing_metric_count,total_net_profit,gross_profit,gross_loss,profit_factor,total_trades,balance_drawdown_maximal_pct,equity_drawdown_maximal_pct,period_judgment,judgment_reasons,tester_report_kpi_summary_path,claim_boundary
candidate_wave02_elq_cell_002_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_002_execution_liquidity_v0,bundle_wave02_elq_cell_002_l4_onnx_export_v0,wave02_elq_cell_002,validation,attempt_wave02_elq_cell_002_l4_decision_replay_validation_momentum_ret_1_v0,parsed,0,-199.5,742.5,-942.0,0.79,5538,40.4,40.41,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_002_l4_decision_replay_validation_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_002_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_002_execution_liquidity_v0,bundle_wave02_elq_cell_002_l4_onnx_export_v0,wave02_elq_cell_002,research_oos,attempt_wave02_elq_cell_002_l4_decision_replay_research_oos_momentum_ret_1_v0,parsed,0,-72.62,696.79,-769.41,0.91,4355,20.63,22.7,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_002_l4_decision_replay_research_oos_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_003_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_003_execution_liquidity_v0,bundle_wave02_elq_cell_003_l4_onnx_export_v0,wave02_elq_cell_003,validation,attempt_wave02_elq_cell_003_l4_decision_replay_validation_momentum_ret_1_v0,parsed,0,-125.56,555.44,-681.0,0.82,3157,26.04,26.04,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_003_l4_decision_replay_validation_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_003_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_003_execution_liquidity_v0,bundle_wave02_elq_cell_003_l4_onnx_export_v0,wave02_elq_cell_003,research_oos,attempt_wave02_elq_cell_003_l4_decision_replay_research_oos_momentum_ret_1_v0,parsed,0,-78.66,510.82,-589.48,0.87,2278,20.07,22.45,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_003_l4_decision_replay_research_oos_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_005_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_005_execution_liquidity_v0,bundle_wave02_elq_cell_005_l4_onnx_export_v0,wave02_elq_cell_005,validation,attempt_wave02_elq_cell_005_l4_decision_replay_validation_momentum_ret_1_v0,parsed,0,-161.2,702.17,-863.37,0.81,4739,32.71,32.73,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_005_l4_decision_replay_validation_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_005_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_005_execution_liquidity_v0,bundle_wave02_elq_cell_005_l4_onnx_export_v0,wave02_elq_cell_005,research_oos,attempt_wave02_elq_cell_005_l4_decision_replay_research_oos_momentum_ret_1_v0,parsed,0,-75.49,650.57,-726.06,0.9,4120,20.49,20.7,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_005_l4_decision_replay_research_oos_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_006_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_006_execution_liquidity_v0,bundle_wave02_elq_cell_006_l4_onnx_export_v0,wave02_elq_cell_006,validation,attempt_wave02_elq_cell_006_l4_decision_replay_validation_momentum_ret_1_v0,parsed,0,-249.19,888.9,-1138.09,0.78,6517,50.42,50.43,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_006_l4_decision_replay_validation_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
candidate_wave02_elq_cell_006_decision_replay_momentum_ret_1_l5_target_v0,onnxlab_wave02_elq_cell_006_execution_liquidity_v0,bundle_wave02_elq_cell_006_l4_onnx_export_v0,wave02_elq_cell_006,research_oos,attempt_wave02_elq_cell_006_l4_decision_replay_research_oos_momentum_ret_1_v0,parsed,0,-106.33,818.09,-924.42,0.88,5393,26.79,29.24,negative_runtime_evidence,non_positive_total_net_profit|profit_factor_below_1|drawdown_above_10pct_reference,runtime/mt5_attempts/attempt_wave02_elq_cell_006_l4_decision_replay_research_oos_momentum_ret_1_v0/tester_report_kpi_summary.yaml,wave02_execution_liquidity_l5_candidate_runtime_evidence_observed_no_selected_baseline_no_runtime_authority_no_economics_pass_no_live_readiness_no_goal_achieve
