run_id,cell_id,bundle_id,status,bundle_manifest_path,onnx_path,onnx_sha256,feature_count,feature_order_hash,model_family,task_kind,parity_status,parity_max_abs_error,claim_boundary
onnxlab_wave02_crh_cell_001_cost_risk_holding_v0,wave02_crh_cell_001,bundle_wave02_crh_cell_001_l4_onnx_export_v0,onnx_exported_python_onnxruntime_parity_passed,runtime/packages/bundle_wave02_crh_cell_001_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave02_crh_cell_001_l4_onnx_export_v0/artifacts/model.onnx,54b6a8fcd0d16a84c65d4c4e874d1c75a4970be649e0c355a1784cec2e7d9767,26,2359f81c7ab003c68c5597dd27ed74370a7128711b801808a139d5a3a4ab7bf9,logistic_or_linear_rank_scout,classification,passed,5.453905715935292e-08,wave02_cost_risk_holding_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_live_readiness_no_goal_achieve
onnxlab_wave02_crh_cell_002_cost_risk_holding_v0,wave02_crh_cell_002,bundle_wave02_crh_cell_002_l4_onnx_export_v0,onnx_exported_python_onnxruntime_parity_passed,runtime/packages/bundle_wave02_crh_cell_002_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave02_crh_cell_002_l4_onnx_export_v0/artifacts/model.onnx,c2342750c4e1c0c56121d911b7b7b3c2da175b8cb7af0b4c469f62de66202ab2,28,0cc9058f548a38dfd6aa2645b0176ec24c23ddfd2fd39262dc012b201f2cdaca,tree_or_boosted_onnx_feasible_scout,classification,passed,9.27628584501683e-08,wave02_cost_risk_holding_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_live_readiness_no_goal_achieve
onnxlab_wave02_crh_cell_003_cost_risk_holding_v0,wave02_crh_cell_003,bundle_wave02_crh_cell_003_l4_onnx_export_v0,onnx_exported_python_onnxruntime_parity_passed,runtime/packages/bundle_wave02_crh_cell_003_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave02_crh_cell_003_l4_onnx_export_v0/artifacts/model.onnx,bb836a3da5f5ceb904f753b3323d3dc9eebf6418757407628a4e81ff1836c56d,25,a56d8996c148e228145bba54068e10f6487d108cca1580b837748ce04fa80946,logistic_or_linear_rank_scout,classification,passed,5.7233453865102035e-08,wave02_cost_risk_holding_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_live_readiness_no_goal_achieve
onnxlab_wave02_crh_cell_004_cost_risk_holding_v0,wave02_crh_cell_004,bundle_wave02_crh_cell_004_l4_onnx_export_v0,onnx_exported_python_onnxruntime_parity_passed,runtime/packages/bundle_wave02_crh_cell_004_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave02_crh_cell_004_l4_onnx_export_v0/artifacts/model.onnx,2cf561119b8bbf9e71eca390c06fbf99204441689d58a1d81891d821062806b5,28,6e7c76a9ee4719579219379683084fdae0e15cdf0504f8789589901b02467ad3,tree_or_boosted_onnx_feasible_scout,classification,passed,9.540361300963696e-08,wave02_cost_risk_holding_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_live_readiness_no_goal_achieve
onnxlab_wave02_crh_cell_005_cost_risk_holding_v0,wave02_crh_cell_005,bundle_wave02_crh_cell_005_l4_onnx_export_v0,onnx_exported_python_onnxruntime_parity_passed,runtime/packages/bundle_wave02_crh_cell_005_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave02_crh_cell_005_l4_onnx_export_v0/artifacts/model.onnx,b4f4140fb04f893eefcdd766ffaeb04b38504da0856940b6392ef21f451479f5,28,0cc9058f548a38dfd6aa2645b0176ec24c23ddfd2fd39262dc012b201f2cdaca,logistic_or_linear_rank_scout,classification,passed,6.428129406543803e-08,wave02_cost_risk_holding_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_live_readiness_no_goal_achieve
onnxlab_wave02_crh_cell_006_cost_risk_holding_v0,wave02_crh_cell_006,bundle_wave02_crh_cell_006_l4_onnx_export_v0,onnx_exported_python_onnxruntime_parity_passed,runtime/packages/bundle_wave02_crh_cell_006_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave02_crh_cell_006_l4_onnx_export_v0/artifacts/model.onnx,a494464428147c8828a61316047c8d920b098b74e80321e5667c3cc68570a22e,26,ed0cd5c21f0683b338708c3749fb452aea924344ac6ff75fa447740e7328be59,tree_or_boosted_onnx_feasible_scout,classification,passed,1.610587231914984e-07,wave02_cost_risk_holding_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_live_readiness_no_goal_achieve
