record_id,schema_version,record_family,stage_kind,goal_id,wave_id,campaign_id,synthesis_stage_id,surface_id,sweep_id,run_id,l4_pair_id,bundle_id,attempt_id,period_role,proxy_record_id,mt5_record_id,metric_id,metric_namespace,metric_value,value_type,unit,value_status,n_a_reason,authority,authority_path,authority_sha256,source_artifact_refs_json,parser_diagnostic,claim_effect,claim_boundary,created_at_utc
proxy_onnxlab_wave01_st_cell_001_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_001_session_transition_surface_v0,wave01_st_cell_001,,,validation,,,proxy.validation.roc_auc,proxy,0.523155889123,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_001_session_transition_surface_v0/metrics.json,8443705a81847ffcaccaae5a4985342a5ec42b9973d38627110553122f1359e5,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_001_session_transition_surface_v0/metrics.json"", ""sha256"": ""8443705a81847ffcaccaae5a4985342a5ec42b9973d38627110553122f1359e5"", ""size_bytes"": 3494}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_002_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_002_session_transition_surface_v0,wave01_st_cell_002,,,validation,,,proxy.validation.roc_auc,proxy,0.675425545771,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_002_session_transition_surface_v0/metrics.json,487bd9d920d9531dc4a07089b354b63870ecbb4f7006b216b9cfa91fe8b791e8,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_002_session_transition_surface_v0/metrics.json"", ""sha256"": ""487bd9d920d9531dc4a07089b354b63870ecbb4f7006b216b9cfa91fe8b791e8"", ""size_bytes"": 3483}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_003_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_003_session_transition_surface_v0,wave01_st_cell_003,,,validation,,,proxy.validation.roc_auc,proxy,0.498351229791,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_003_session_transition_surface_v0/metrics.json,e9f9e26c720b59883c1e727ddf81619f0151d8d51ddf754b06ad342d9428ac50,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_003_session_transition_surface_v0/metrics.json"", ""sha256"": ""e9f9e26c720b59883c1e727ddf81619f0151d8d51ddf754b06ad342d9428ac50"", ""size_bytes"": 3502}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_004_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_004_session_transition_surface_v0,wave01_st_cell_004,,,validation,,,proxy.validation.roc_auc,proxy,0.42662257131,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_004_session_transition_surface_v0/metrics.json,3fd58fea8fdaa7577a37b3a682771fb33862c474e549af8f141dc4473e058e4c,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_004_session_transition_surface_v0/metrics.json"", ""sha256"": ""3fd58fea8fdaa7577a37b3a682771fb33862c474e549af8f141dc4473e058e4c"", ""size_bytes"": 2752}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_005_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_005_session_transition_surface_v0,wave01_st_cell_005,,,validation,,,proxy.validation.roc_auc,proxy,0.488434252598,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_005_session_transition_surface_v0/metrics.json,8cb2dacaa6413b7e897f3476ffa3a6180f1fa7a85cdf1dcfedd76718a1b0b4cf,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_005_session_transition_surface_v0/metrics.json"", ""sha256"": ""8cb2dacaa6413b7e897f3476ffa3a6180f1fa7a85cdf1dcfedd76718a1b0b4cf"", ""size_bytes"": 3479}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_006_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_006_session_transition_surface_v0,wave01_st_cell_006,,,validation,,,proxy.validation.roc_auc,proxy,0.563132009389,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_006_session_transition_surface_v0/metrics.json,0d30a5bbe488aa83195d50fbe15d7feb9a48f6870e28184a299e6d5f45fc9635,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_006_session_transition_surface_v0/metrics.json"", ""sha256"": ""0d30a5bbe488aa83195d50fbe15d7feb9a48f6870e28184a299e6d5f45fc9635"", ""size_bytes"": 2776}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_007_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_007_session_transition_surface_v0,wave01_st_cell_007,,,validation,,,proxy.validation.roc_auc,proxy,0.503712029023,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_007_session_transition_surface_v0/metrics.json,07037b1e08ab324f756d84f7c74c82dded7ccc92165659349af973d9e5273b39,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_007_session_transition_surface_v0/metrics.json"", ""sha256"": ""07037b1e08ab324f756d84f7c74c82dded7ccc92165659349af973d9e5273b39"", ""size_bytes"": 3512}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_008_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_008_session_transition_surface_v0,wave01_st_cell_008,,,validation,,,proxy.validation.roc_auc,proxy,0.447447155123,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_008_session_transition_surface_v0/metrics.json,05e42e6174853e970d4c99e4e695453d781ae0484a878df06de896458a934406,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_008_session_transition_surface_v0/metrics.json"", ""sha256"": ""05e42e6174853e970d4c99e4e695453d781ae0484a878df06de896458a934406"", ""size_bytes"": 3455}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_009_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_009_session_transition_surface_v0,wave01_st_cell_009,,,validation,,,proxy.validation.roc_auc,proxy,0.625914021648,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_009_session_transition_surface_v0/metrics.json,dcc525310a61d9c1edac9e2e25b63e21e87f6ec9ccd82eb5df47b75650967a89,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_009_session_transition_surface_v0/metrics.json"", ""sha256"": ""dcc525310a61d9c1edac9e2e25b63e21e87f6ec9ccd82eb5df47b75650967a89"", ""size_bytes"": 3518}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave01_st_cell_010_session_transition_surface_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_session_transition_regime_surface_v0,,surface_us100_session_transition_regime_surface_v0,sweep_us100_session_transition_broad_v0,onnxlab_wave01_st_cell_010_session_transition_surface_v0,wave01_st_cell_010,,,validation,,,proxy.validation.roc_auc,proxy,0.704510189304,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave01_st_cell_010_session_transition_surface_v0/metrics.json,8ccc82be4ca3cddf053d2a67a2619556fda1a683511d781bb2a19da946e5be59,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave01_st_cell_010_session_transition_surface_v0/metrics.json"", ""sha256"": ""8ccc82be4ca3cddf053d2a67a2619556fda1a683511d781bb2a19da946e5be59"", ""size_bytes"": 2829}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
