model_row_key,time_close_unix,primary_split_role,score_proxy,proxy_decision,score_low_threshold,score_high_threshold,decision_recipe_id
2025-04-03T08:10:00Z,1743667800,research_oos_a,0.9644861396150773,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:15:00Z,1743668100,research_oos_a,0.9839353400754894,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:20:00Z,1743668400,research_oos_a,0.9859765541965599,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:25:00Z,1743668700,research_oos_a,0.9893487625114749,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:30:00Z,1743669000,research_oos_a,0.9844721575732385,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:35:00Z,1743669300,research_oos_a,0.980305147901843,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:40:00Z,1743669600,research_oos_a,0.9924456123368054,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:45:00Z,1743669900,research_oos_a,0.9905269945409265,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:50:00Z,1743670200,research_oos_a,0.9949382225065575,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T08:55:00Z,1743670500,research_oos_a,0.9951011748464567,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T09:00:00Z,1743670800,research_oos_a,0.9963548585001102,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T09:05:00Z,1743671100,research_oos_a,0.9969726609215698,flat,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T09:10:00Z,1743671400,research_oos_a,0.9978999755209124,long,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T09:15:00Z,1743671700,research_oos_a,0.9977010232118895,long,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
2025-04-03T09:20:00Z,1743672000,research_oos_a,0.9976042166995743,long,0.929209180137448,0.9971972877142194,decision_wave03_continuation_abstain_timeout_h6_v0
