record_id,schema_version,record_family,stage_kind,goal_id,wave_id,campaign_id,synthesis_stage_id,surface_id,sweep_id,run_id,l4_pair_id,bundle_id,attempt_id,period_role,proxy_record_id,mt5_record_id,metric_id,metric_namespace,metric_value,value_type,unit,value_status,n_a_reason,authority,authority_path,authority_sha256,source_artifact_refs_json,parser_diagnostic,claim_effect,claim_boundary,created_at_utc
proxy_onnxlab_wave03_vst_cell_001_compression_reversal_h6_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_001_compression_reversal_h6_v0,wave03_vst_cell_001,,,validation,,,proxy.validation.roc_auc,proxy,0.525478345871,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_001_compression_reversal_h6_v0/metrics.json,7f3365c40965d05093e9f7c2ed0b1e055c9d0bb5599a3cd2f1319f41ccd75723,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_001_compression_reversal_h6_v0/metrics.json"", ""sha256"": ""7f3365c40965d05093e9f7c2ed0b1e055c9d0bb5599a3cd2f1319f41ccd75723"", ""size_bytes"": 3383}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_002_compression_reversal_h8_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_002_compression_reversal_h8_v0,wave03_vst_cell_002,,,validation,,,proxy.validation.roc_auc,proxy,0.528903487972,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_002_compression_reversal_h8_v0/metrics.json,b97605efb07b698eaac858cd49ac9e21bce1aae9dfa8b2f1fdbe35ae3f69789f,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_002_compression_reversal_h8_v0/metrics.json"", ""sha256"": ""b97605efb07b698eaac858cd49ac9e21bce1aae9dfa8b2f1fdbe35ae3f69789f"", ""size_bytes"": 3390}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_003_compression_continuation_h6_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_003_compression_continuation_h6_v0,wave03_vst_cell_003,,,validation,,,proxy.validation.roc_auc,proxy,0.524046854669,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_003_compression_continuation_h6_v0/metrics.json,285621e4e80fdcd079f1ea7d7d4bf5d421bfbed164a05db32dfe4e1d7929d7a9,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_003_compression_continuation_h6_v0/metrics.json"", ""sha256"": ""285621e4e80fdcd079f1ea7d7d4bf5d421bfbed164a05db32dfe4e1d7929d7a9"", ""size_bytes"": 3394}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_004_compression_continuation_h12_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_004_compression_continuation_h12_v0,wave03_vst_cell_004,,,validation,,,proxy.validation.roc_auc,proxy,0.520610755073,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_004_compression_continuation_h12_v0/metrics.json,3c6d672f4610e696c7475fdd6e47c901ddfb3366ce571c3b8f01d07693326a9c,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_004_compression_continuation_h12_v0/metrics.json"", ""sha256"": ""3c6d672f4610e696c7475fdd6e47c901ddfb3366ce571c3b8f01d07693326a9c"", ""size_bytes"": 3400}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_005_expansion_exhaustion_reversal_h8_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_005_expansion_exhaustion_reversal_h8_v0,wave03_vst_cell_005,,,validation,,,proxy.validation.roc_auc,proxy,0.53278433731,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_005_expansion_exhaustion_reversal_h8_v0/metrics.json,79536908676e7a57ee914bc88c060606e70f491535b0c2da6ffe5410f320a38b,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_005_expansion_exhaustion_reversal_h8_v0/metrics.json"", ""sha256"": ""79536908676e7a57ee914bc88c060606e70f491535b0c2da6ffe5410f320a38b"", ""size_bytes"": 3397}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_006_expansion_exhaustion_reversal_h12_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_006_expansion_exhaustion_reversal_h12_v0,wave03_vst_cell_006,,,validation,,,proxy.validation.roc_auc,proxy,0.53374748458,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_006_expansion_exhaustion_reversal_h12_v0/metrics.json,f1ba27fbc82d42b9b4136792c4a707579d7735dce0451fb23ce784fe004af8a8,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_006_expansion_exhaustion_reversal_h12_v0/metrics.json"", ""sha256"": ""f1ba27fbc82d42b9b4136792c4a707579d7735dce0451fb23ce784fe004af8a8"", ""size_bytes"": 3384}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_007_expansion_followthrough_h6_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_007_expansion_followthrough_h6_v0,wave03_vst_cell_007,,,validation,,,proxy.validation.roc_auc,proxy,0.524627040834,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_007_expansion_followthrough_h6_v0/metrics.json,809d34e68cbf3ad17f621aa2f217c2c39e678660eef7125fbdbd888cb7fb0e46,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_007_expansion_followthrough_h6_v0/metrics.json"", ""sha256"": ""809d34e68cbf3ad17f621aa2f217c2c39e678660eef7125fbdbd888cb7fb0e46"", ""size_bytes"": 3397}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_008_expansion_followthrough_h12_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_008_expansion_followthrough_h12_v0,wave03_vst_cell_008,,,validation,,,proxy.validation.roc_auc,proxy,0.533925648091,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_008_expansion_followthrough_h12_v0/metrics.json,ecdbe1f59c4e743503bbedb496b7ae459b8ed11bd2cf7bf4d54e47a9c358534f,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_008_expansion_followthrough_h12_v0/metrics.json"", ""sha256"": ""ecdbe1f59c4e743503bbedb496b7ae459b8ed11bd2cf7bf4d54e47a9c358534f"", ""size_bytes"": 3406}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_009_vol_state_tradeability_h8_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_009_vol_state_tradeability_h8_v0,wave03_vst_cell_009,,,validation,,,proxy.validation.roc_auc,proxy,0.623792093885,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_009_vol_state_tradeability_h8_v0/metrics.json,a18f0aac8769cc80713ac642cd1bcecb910945bd39a0ad57f3966f587edec619,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_009_vol_state_tradeability_h8_v0/metrics.json"", ""sha256"": ""a18f0aac8769cc80713ac642cd1bcecb910945bd39a0ad57f3966f587edec619"", ""size_bytes"": 3380}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
proxy_onnxlab_wave03_vst_cell_010_vol_state_tradeability_h12_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_wave03_volatility_state_transition_surface_v0,campaign_us100_wave03_volatility_state_transition_surface_v0,,surface_us100_wave03_compression_expansion_decision_v0,sweep_us100_wave03_compression_expansion_seed_v0,onnxlab_wave03_vst_cell_010_vol_state_tradeability_h12_v0,wave03_vst_cell_010,,,validation,,,proxy.validation.roc_auc,proxy,0.621169391689,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave03_vst_cell_010_vol_state_tradeability_h12_v0/metrics.json,2a90d29d9023dc36f0255d00b3e75a1cd368654f8ebdc89905ebecbfaa66ca7e,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave03_vst_cell_010_vol_state_tradeability_h12_v0/metrics.json"", ""sha256"": ""2a90d29d9023dc36f0255d00b3e75a1cd368654f8ebdc89905ebecbfaa66ca7e"", ""size_bytes"": 3383}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-28T16:39:59Z
