run_id,cell_id,bundle_id,bundle_path,onnx_path,feature_count,feature_order_hash,task_kind,model_family,status,claim_boundary,parity_status,max_abs_error,common_model_path,common_feature_columns_path,history_bars
onnxlab_wave03_mix3_cell_001_cell009_tradeability_anchor_logistic_v0,wave03_mix3_cell_001,bundle_wave03_mix3_cell_001_l4_onnx_export_v0,runtime/packages/bundle_wave03_mix3_cell_001_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave03_mix3_cell_001_l4_onnx_export_v0/artifacts/model.onnx,46,252243419e7810fc942e0a285b3990f40bed3626be26ef5b2538dae9c9877aa3,classification,logistic_or_linear_rank_scout,wave03_bounded_synthesis_mix3_onnx_exported_python_onnxruntime_parity_recorded,wave03_bounded_synthesis_mix3_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_selected_baseline_no_live_readiness_no_goal_achieve,passed,9.20710688800952e-08,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_001_l4_onnx_export_v0\model.onnx,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_001_l4_onnx_export_v0\feature_columns.txt,720
onnxlab_wave03_mix3_cell_002_cell009_tradeability_anchor_tree_v0,wave03_mix3_cell_002,bundle_wave03_mix3_cell_002_l4_onnx_export_v0,runtime/packages/bundle_wave03_mix3_cell_002_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave03_mix3_cell_002_l4_onnx_export_v0/artifacts/model.onnx,46,252243419e7810fc942e0a285b3990f40bed3626be26ef5b2538dae9c9877aa3,classification,tree_or_boosted_onnx_feasible_scout,wave03_bounded_synthesis_mix3_onnx_exported_python_onnxruntime_parity_recorded,wave03_bounded_synthesis_mix3_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_selected_baseline_no_live_readiness_no_goal_achieve,passed,9.384960031333378e-08,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_002_l4_onnx_export_v0\model.onnx,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_002_l4_onnx_export_v0\feature_columns.txt,720
onnxlab_wave03_mix3_cell_003_cell009_adverse_move_abstain_v0,wave03_mix3_cell_003,bundle_wave03_mix3_cell_003_l4_onnx_export_v0,runtime/packages/bundle_wave03_mix3_cell_003_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave03_mix3_cell_003_l4_onnx_export_v0/artifacts/model.onnx,46,252243419e7810fc942e0a285b3990f40bed3626be26ef5b2538dae9c9877aa3,classification,logistic_or_linear_rank_scout,wave03_bounded_synthesis_mix3_onnx_exported_python_onnxruntime_parity_recorded,wave03_bounded_synthesis_mix3_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_selected_baseline_no_live_readiness_no_goal_achieve,passed,6.557380116678502e-08,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_003_l4_onnx_export_v0\model.onnx,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_003_l4_onnx_export_v0\feature_columns.txt,720
onnxlab_wave03_mix3_cell_004_cell009_drawdown_rebound_tradeability_v0,wave03_mix3_cell_004,bundle_wave03_mix3_cell_004_l4_onnx_export_v0,runtime/packages/bundle_wave03_mix3_cell_004_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave03_mix3_cell_004_l4_onnx_export_v0/artifacts/model.onnx,39,4a70ec4011441aa9446369686728f2bfb5bf1ac959f0d9a7224afc2507e186bf,classification,tree_or_boosted_onnx_feasible_scout,wave03_bounded_synthesis_mix3_onnx_exported_python_onnxruntime_parity_recorded,wave03_bounded_synthesis_mix3_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_selected_baseline_no_live_readiness_no_goal_achieve,passed,1.326439370563648e-07,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_004_l4_onnx_export_v0\model.onnx,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_004_l4_onnx_export_v0\feature_columns.txt,720
onnxlab_wave03_mix3_cell_005_cell009_false_break_guard_v0,wave03_mix3_cell_005,bundle_wave03_mix3_cell_005_l4_onnx_export_v0,runtime/packages/bundle_wave03_mix3_cell_005_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave03_mix3_cell_005_l4_onnx_export_v0/artifacts/model.onnx,49,db4a9ac4468e0f24f3a350029d7f2b84dce481dee6ca038f751a724d15a14298,classification,logistic_or_linear_rank_scout,wave03_bounded_synthesis_mix3_onnx_exported_python_onnxruntime_parity_recorded,wave03_bounded_synthesis_mix3_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_selected_baseline_no_live_readiness_no_goal_achieve,passed,4.300708267290787e-08,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_005_l4_onnx_export_v0\model.onnx,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_005_l4_onnx_export_v0\feature_columns.txt,720
onnxlab_wave03_mix3_cell_006_cell009_session_tradeability_gate_v0,wave03_mix3_cell_006,bundle_wave03_mix3_cell_006_l4_onnx_export_v0,runtime/packages/bundle_wave03_mix3_cell_006_l4_onnx_export_v0/experiment_bundle.json,runtime/packages/bundle_wave03_mix3_cell_006_l4_onnx_export_v0/artifacts/model.onnx,44,1f7322a3987028968ab5ad962db5ef12ea9e3b42b3e5b9afc7a6c3c8ce47a748,classification,tree_or_boosted_onnx_feasible_scout,wave03_bounded_synthesis_mix3_onnx_exported_python_onnxruntime_parity_recorded,wave03_bounded_synthesis_mix3_l4_onnx_bundle_preflight_python_parity_only_no_runtime_authority_no_economics_pass_no_candidate_no_selected_baseline_no_live_readiness_no_goal_achieve,passed,7.422443371041254e-08,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_006_l4_onnx_export_v0\model.onnx,SpaceSonar\wave03_bounded_synthesis_mix3_l4_score_probe\bundle_wave03_mix3_cell_006_l4_onnx_export_v0\feature_columns.txt,720
