record_id,schema_version,record_family,stage_kind,goal_id,wave_id,campaign_id,synthesis_stage_id,surface_id,sweep_id,run_id,l4_pair_id,bundle_id,attempt_id,period_role,proxy_record_id,mt5_record_id,metric_id,metric_namespace,metric_value,value_type,unit,value_status,n_a_reason,authority,authority_path,authority_sha256,source_artifact_refs_json,parser_diagnostic,claim_effect,claim_boundary,created_at_utc
proxy_onnxlab_wave0_cell_001_surface_scout_v0_proxy_validation_spearman_corr_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_001_surface_scout_v0,wave0_cell_001,,,validation,,,proxy.validation.spearman_corr,proxy,0.00631827581033,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_001_surface_scout_v0/metrics.json,7d292570103208cbf596301d143cbfa94294657856ebec3eaebd1c5435032ade,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_001_surface_scout_v0/metrics.json"", ""sha256"": ""7d292570103208cbf596301d143cbfa94294657856ebec3eaebd1c5435032ade"", ""size_bytes"": 5465}]",proxy_metrics_json_key:model_metrics.validation.spearman_corr,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_002_surface_scout_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_002_surface_scout_v0,wave0_cell_002,,,validation,,,proxy.validation.roc_auc,proxy,0.507314479112,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_002_surface_scout_v0/metrics.json,135b230163136636f20286fd24fae3822b0e804816d3a6dd80fdacfcf87ff077,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_002_surface_scout_v0/metrics.json"", ""sha256"": ""135b230163136636f20286fd24fae3822b0e804816d3a6dd80fdacfcf87ff077"", ""size_bytes"": 5846}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_003_surface_scout_v0_proxy_validation_spearman_corr_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_003_surface_scout_v0,wave0_cell_003,,,validation,,,proxy.validation.spearman_corr,proxy,0.00577452160725,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_003_surface_scout_v0/metrics.json,69e887100312624bc23213fb7d9798f15278deb2bc564da063e53a3794a6fa76,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_003_surface_scout_v0/metrics.json"", ""sha256"": ""69e887100312624bc23213fb7d9798f15278deb2bc564da063e53a3794a6fa76"", ""size_bytes"": 5433}]",proxy_metrics_json_key:model_metrics.validation.spearman_corr,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_004_surface_scout_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_004_surface_scout_v0,wave0_cell_004,,,validation,,,proxy.validation.roc_auc,proxy,0.522366394565,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_004_surface_scout_v0/metrics.json,da7fad62d9c6a60180bd0856e98371649d022ea3a04da5feb3105a9e51ddc63d,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_004_surface_scout_v0/metrics.json"", ""sha256"": ""da7fad62d9c6a60180bd0856e98371649d022ea3a04da5feb3105a9e51ddc63d"", ""size_bytes"": 5826}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_005_surface_scout_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_005_surface_scout_v0,wave0_cell_005,,,validation,,,proxy.validation.roc_auc,proxy,0.508404738262,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_005_surface_scout_v0/metrics.json,62412cb0180ad514dc8ef533629bc889ef98a5718aa1539939f092d28bcecf5a,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_005_surface_scout_v0/metrics.json"", ""sha256"": ""62412cb0180ad514dc8ef533629bc889ef98a5718aa1539939f092d28bcecf5a"", ""size_bytes"": 5845}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_006_surface_scout_v0_proxy_validation_spearman_corr_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_006_surface_scout_v0,wave0_cell_006,,,validation,,,proxy.validation.spearman_corr,proxy,0.0272823731168,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_006_surface_scout_v0/metrics.json,4be0a67684256cf34642f38153d1f69618f6c1b52c7a687d79de9aa670393486,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_006_surface_scout_v0/metrics.json"", ""sha256"": ""4be0a67684256cf34642f38153d1f69618f6c1b52c7a687d79de9aa670393486"", ""size_bytes"": 5391}]",proxy_metrics_json_key:model_metrics.validation.spearman_corr,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_007_surface_scout_v0_proxy_validation_spearman_corr_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_007_surface_scout_v0,wave0_cell_007,,,validation,,,proxy.validation.spearman_corr,proxy,0.00438796121394,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_007_surface_scout_v0/metrics.json,97a1b09a11e7fce254386939b0a5abcbaa8df55b310c5110d3e43cc9e29540f6,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_007_surface_scout_v0/metrics.json"", ""sha256"": ""97a1b09a11e7fce254386939b0a5abcbaa8df55b310c5110d3e43cc9e29540f6"", ""size_bytes"": 5779}]",proxy_metrics_json_key:model_metrics.validation.spearman_corr,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_008_surface_scout_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_008_surface_scout_v0,wave0_cell_008,,,validation,,,proxy.validation.roc_auc,proxy,0.551816829726,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_008_surface_scout_v0/metrics.json,53465277ce2b1d2423b303dae442068e0694be0ac16aea15ebc8a4cc58058d56,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_008_surface_scout_v0/metrics.json"", ""sha256"": ""53465277ce2b1d2423b303dae442068e0694be0ac16aea15ebc8a4cc58058d56"", ""size_bytes"": 5822}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_009_surface_scout_v0_proxy_validation_spearman_corr_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_009_surface_scout_v0,wave0_cell_009,,,validation,,,proxy.validation.spearman_corr,proxy,0.0377108421517,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_009_surface_scout_v0/metrics.json,4a4d0706c6b79f99b53a496d6bd8b6744c072aa44d5c97ca2fffe0ad028e53d5,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_009_surface_scout_v0/metrics.json"", ""sha256"": ""4a4d0706c6b79f99b53a496d6bd8b6744c072aa44d5c97ca2fffe0ad028e53d5"", ""size_bytes"": 5397}]",proxy_metrics_json_key:model_metrics.validation.spearman_corr,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
proxy_onnxlab_wave0_cell_010_surface_scout_v0_proxy_validation_roc_auc_v1,kpi_ledger_record_v1,proxy_experiment,campaign,goal_us100_onnx_forward_boundary_v0,wave_us100_closedbar_surface_cartography_v0,campaign_us100_task_surface_scout_v0,,surface_us100_task_input_decision_rotation_v0,sweep_wave0_broad_surface_scout_v0,onnxlab_wave0_cell_010_surface_scout_v0,wave0_cell_010,,,validation,,,proxy.validation.roc_auc,proxy,0.631420842888,float,ratio,observed,,proxy_metrics_json,lab/runs/onnxlab_wave0_cell_010_surface_scout_v0/metrics.json,3e301e720a9965096a05e49fac00970f57fe7ed8775e12088ae67b963e617e94,"[{""availability"": ""present_hash_recorded"", ""path"": ""lab/runs/onnxlab_wave0_cell_010_surface_scout_v0/metrics.json"", ""sha256"": ""3e301e720a9965096a05e49fac00970f57fe7ed8775e12088ae67b963e617e94"", ""size_bytes"": 5452}]",proxy_metrics_json_key:model_metrics.validation.roc_auc,proxy_observation_only_no_runtime_authority_no_economics_pass,kpi_observation_projection_only_no_runtime_authority_no_economics_pass_no_selected_baseline_no_live_readiness,2026-06-27T05:57:51Z
