contract_symbol,expected_broker_symbol,status,csv_status,manifest_status,row_count,first_open_utc,last_open_utc,non_m5_forward_step_count,largest_forward_gap_seconds,csv_path,manifest_path
US100,US100,usable_raw_inventory,ok,ok,308002,2022-02-09T01:00:00Z,2026-06-18T23:55:00Z,1137,349800,data/raw/mt5_bars/m5/wave0_us100_closedbar_surface_cartography_v0/US100/bars_us100_m5_mt5api_raw.csv,data/raw/mt5_bars/m5/wave0_us100_closedbar_surface_cartography_v0/US100/bars_us100_m5_mt5api_raw.manifest.json
